Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG03NAC12D24G,2006.03,865,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2007.03,402,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2008.03,144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2009.03,184,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2010.03,176,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2011.03,207,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2012.03,256,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2013.03,289,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2014.03,264,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2015.03,317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2016.03,373,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2017.03,336,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2018.03,395,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2019.03,492,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24G,2020.03,494,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Tobacco,,,
SNEA.SG03NAC12D24H,1987.03,115,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1988.03,224,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1989.03,148,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1990.03,66,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1991.03,7,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1992.03,5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1993.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1994.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1995.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1996.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1997.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1998.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,1999.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2000.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2001.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2002.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2003.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2004.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2005.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2006.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2007.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2008.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2009.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2010.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2011.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2012.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2013.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2014.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2015.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2016.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2017.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2018.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2019.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24H,2020.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Motor vehicles,,,
SNEA.SG03NAC12D24I,1987.03,327,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1988.03,837,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1989.03,867,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1990.03,988,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1991.03,854,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1992.03,794,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1993.03,813,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1994.03,804,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1995.03,768,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1996.03,703,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1997.03,651,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1998.03,690,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,1999.03,788,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2000.03,741,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2001.03,738,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2002.03,763,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2003.03,927,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2004.03,968,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2005.03,837,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2006.03,882,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2007.03,822,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2008.03,780,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2009.03,834,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2010.03,777,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2011.03,824,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2012.03,865,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2013.03,871,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2014.03,848,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2015.03,970,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2016.03,1168,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2017.03,1139,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2018.03,1115,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2019.03,1134,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D24I,2020.03,1201,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Taxes on Production,Excise duty on Fuels,,,
SNEA.SG03NAC12D29J,1987.03,168,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1988.03,210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1989.03,95,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1990.03,87,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1991.03,67,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1992.03,74,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1993.03,87,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1994.03,93,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1995.03,118,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1996.03,107,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1997.03,153,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1998.03,118,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,1999.03,102,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2000.03,-40,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2001.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2002.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2003.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2004.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2005.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2006.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2007.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2008.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2009.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2010.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2011.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2012.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2013.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2014.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2015.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2016.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2017.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2018.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2019.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29J,2020.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Stamp duty on instruments,,,
SNEA.SG03NAC12D29K,1987.03,167,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1988.03,213,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1989.03,521,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1990.03,518,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1991.03,490,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1992.03,453,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1993.03,412,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1994.03,317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1995.03,299,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1996.03,326,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1997.03,332,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1998.03,340,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,1999.03,328,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2000.03,309,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2001.03,341,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2002.03,335,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2003.03,387,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2004.03,390,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2005.03,443,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2006.03,464,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2007.03,433,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
